gene	srci	threshold_stability	n_enhancers	n_core_strict	n_regional_strict	n_regional_domains_strict	regional_evidence_strict	domain_diversity_strict	n_q01_enhancers	min_enhancer_q	rna_mean	rna_detected_fraction	srci_rank	confirmed_mixed	threshold_stable_mixed	above_elbow
IGDCC4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009992307	0.01993225638353309	5903	False	False	False
IGF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0145619	0.028791036998436687	5904	False	False	False
IGF1R	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0510692	0.10578426263679	5905	False	False	False
IGF2BP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004868439	0.01068264721208963	5906	False	False	False
IGF2BP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.030948177	0.06644085461177697	5907	False	False	False
IGF2BP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016532475	0.035174570088587806	5908	False	False	False
IGF2R	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0191548	0.03882230328295987	5909	False	False	False
IGFALS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5910	False	False	False
IGFBP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00052043115	0.0014330380406461698	5911	False	False	False
IGFBP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010419505	0.022928608650338717	5912	False	False	False
IGFBP6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014551788	0.031917665450755604	5913	False	False	False
IGFBP7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08145914	0.13483585200625325	5914	False	False	False
IGFBPL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07156967	0.13809275664408546	5915	False	False	False
IGFL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00015806843	0.0002605523710265763	5916	False	False	False
IGFL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5917	False	False	False
IGFL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5918	False	False	False
IGFL4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0020271977	0.005211047420531527	5919	False	False	False
IGFLR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0043606055	0.009770713913496612	5920	False	False	False
IGFN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00027227722	0.0003908285565398645	5921	False	False	False
IGIP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0027778666	0.0070349140177175615	5922	False	False	False
IGLL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00039473685	0.0002605523710265763	5923	False	False	False
IGLON5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.037474155	0.07972902553413236	5924	False	False	False
IGSF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0049201124	0.011724856696195935	5925	False	False	False
IGSF10	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0039641033	0.008077123501823866	5926	False	False	False
IGSF11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0028073646	0.00638353309015112	5927	False	False	False
IGSF21	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06546459	0.12050547159979155	5928	False	False	False
IGSF22	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002793674	0.004820218863991662	5929	False	False	False
IGSF23	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5930	False	False	False
IGSF3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06054664	0.11607608129233976	5931	False	False	False
IGSF5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014753286	0.0039082855653986455	5932	False	False	False
IGSF6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0008799733	0.0018238665971860343	5933	False	False	False
IGSF9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002703769	0.005992704533611256	5934	False	False	False
IGSF9B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020257697	0.039603960396039604	5935	False	False	False
IHH	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5936	False	False	False
IK	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.07941361	0.1555497655028661	5937	False	False	False
IKBIP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012653978	0.0264460656591975	5938	False	False	False
IKBKB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0056258263	0.012506513809275664	5939	False	False	False
IKBKE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00039412786	0.000781657113079729	5940	False	False	False
IKBKG	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00038368255	0.0009119332985930171	5941	False	False	False
IKZF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013027618	0.00013027618551328816	5942	False	False	False
IKZF4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0039271014	0.008598228243877019	5943	False	False	False
IKZF5	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0077599655	0.015633142261594582	5944	False	False	False
IL10RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.000705857	0.0018238665971860343	5945	False	False	False
IL10RB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0054259645	0.012506513809275664	5946	False	False	False
IL11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013541286	0.0018238665971860343	5947	False	False	False
IL11RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02081376	0.041688379364252216	5948	False	False	False
IL12A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5949	False	False	False
IL12RB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012120141	0.0020844189682126106	5950	False	False	False
IL13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00014590932	0.0002605523710265763	5951	False	False	False
IL13RA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003357299	0.006904637832204273	5952	False	False	False
IL13RA2	0.0	0	5	0	0	0	0.0	0.0	0	1.0	0.00167704	0.003778009379885357	5953	False	False	False
IL15	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.00077363965	0.001563314226159458	5954	False	False	False
IL15RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00038474821	0.0009119332985930171	5955	False	False	False
IL16	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00038996484	0.0014330380406461698	5956	False	False	False
IL17B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008033944	0.017326732673267328	5957	False	False	False
IL17C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5958	False	False	False
IL17D	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0118668275	0.02579468473163106	5959	False	False	False
IL17RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0071471175	0.017326732673267328	5960	False	False	False
IL17RB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0075512705	0.014721208963001563	5961	False	False	False
IL17RC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0020654644	0.004299114121938509	5962	False	False	False
IL17RD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014718251	0.030354351224596145	5963	False	False	False
IL17RE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00059772993	0.001563314226159458	5964	False	False	False
IL17REL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013157894	0.0002605523710265763	5965	False	False	False
IL18BP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0015253789	0.0036477331943720686	5966	False	False	False
IL18R1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013678998	0.0002605523710265763	5967	False	False	False
IL19	0.0	0	20	0	0	0	0.0	0.0	0	1.0	8.0608195e-05	0.0002605523710265763	5968	False	False	False
IL1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0019331098	0.002344971339239187	5969	False	False	False
IL1R1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00088915223	0.0027357998957790518	5970	False	False	False
IL1R2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00016759621	0.0005211047420531526	5971	False	False	False
IL1RAPL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.035874613	0.06670140698280354	5972	False	False	False
IL1RAPL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0030433158	0.00638353309015112	5973	False	False	False
IL1RL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0003489813	0.0009119332985930171	5974	False	False	False
IL1RL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011939902	0.0027357998957790518	5975	False	False	False
IL20RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013064673	0.0024752475247524753	5976	False	False	False
IL21	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5977	False	False	False
IL21R	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0007279576	0.0013027618551328818	5978	False	False	False
IL22RA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00017135065	0.0003908285565398645	5979	False	False	False
IL23A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00051556906	0.0014330380406461698	5980	False	False	False
IL24	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0002750412	0.0005211047420531526	5981	False	False	False
IL26	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5982	False	False	False
IL27	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5983	False	False	False
IL27RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004131278	0.008858780614903595	5984	False	False	False
IL2RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00011377605	0.0002605523710265763	5985	False	False	False
IL2RB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00028837466	0.0010422094841063053	5986	False	False	False
IL2RG	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5987	False	False	False
IL31RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00035346477	0.000781657113079729	5988	False	False	False
IL32	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0055987076	0.013418447107868681	5989	False	False	False
IL33	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.001699921	0.0032569046378322043	5990	False	False	False
IL34	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006175015	0.0014330380406461698	5991	False	False	False
IL37	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5992	False	False	False
IL3RA	0.0	0	8	0	0	0	0.0	0.0	0	1.0	0.014205916	0.03230849400729546	5993	False	False	False
IL4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	5994	False	False	False
IL4I1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0015902703	0.004429390307451798	5995	False	False	False
IL4R	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013204282	0.0027357998957790518	5996	False	False	False
IL5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011244739	0.0013027618551328818	5997	False	False	False
IL5RA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0017600359	0.004559666492965086	5998	False	False	False
IL6ST	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.029100463	0.05979676915059927	5999	False	False	False
IL7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.001892139	0.004689942678478374	6000	False	False	False
IL7R	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6001	False	False	False
IL9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6002	False	False	False
IL9R	0.0	0	3	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6003	False	False	False
ILDR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01121691	0.021625846795205836	6004	False	False	False
ILF3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.12429672	0.23215216258467952	6005	False	False	False
ILK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.056388758	0.11242834809796769	6006	False	False	False
ILKAP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023415018	0.04768108389786347	6007	False	False	False
ILRUN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011620467	0.023970818134445022	6008	False	False	False
ILVBL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02407199	0.053673788431474724	6009	False	False	False
IMMP1L	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.13735482	0.2365815528921313	6010	False	False	False
IMMP2L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013509114	0.027357998957790515	6011	False	False	False
IMMT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.040544674	0.08246482542991142	6012	False	False	False
IMP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03776029	0.08350703491401772	6013	False	False	False
IMP4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032472327	0.06370505471599791	6014	False	False	False
IMPA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015346549	0.03061490359562272	6015	False	False	False
IMPA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0023635863	0.005601875977071392	6016	False	False	False
IMPACT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016800862	0.03269932256383533	6017	False	False	False
IMPDH1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028011104	0.053804064616988015	6018	False	False	False
IMPG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00068633864	0.0018238665971860343	6019	False	False	False
IMPG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00014440918	0.0003908285565398645	6020	False	False	False
INA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.3167608	0.4560969254820219	6021	False	False	False
INAFM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06868449	0.1344450234497134	6022	False	False	False
INAFM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008183386	0.017847837415320478	6023	False	False	False
INCA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00075404486	0.001563314226159458	6024	False	False	False
INF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008457827	0.01849921834288692	6025	False	False	False
ING1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017500218	0.03660760812923398	6026	False	False	False
ING2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01562974	0.02996352266805628	6027	False	False	False
ING3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016355062	0.03269932256383533	6028	False	False	False
ING4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.063783936	0.1146430432516936	6029	False	False	False
ING5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028294839	0.05784262636789995	6030	False	False	False
INHA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011608339	0.0028660760812923396	6031	False	False	False
INHBA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0052807457	0.011594580510682647	6032	False	False	False
INHBB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007588507	0.01849921834288692	6033	False	False	False
INHBC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6034	False	False	False
INHBE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00017666125	0.0005211047420531526	6035	False	False	False
INIP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016923936	0.03400208441896821	6036	False	False	False
INKA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0067556654	0.015502866076081293	6037	False	False	False
INKA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012155597	0.023970818134445022	6038	False	False	False
INMT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00019168213	0.0003908285565398645	6039	False	False	False
INO80	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013575978	0.026836894215737362	6040	False	False	False
INO80B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03421933	0.06109953100573215	6041	False	False	False
INO80C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0038883204	0.008598228243877019	6042	False	False	False
INO80E	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.036546648	0.07464825429911412	6043	False	False	False
INPP4B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010394696	0.020323084940072955	6044	False	False	False
INPP5A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01582034	0.030093798853569567	6045	False	False	False
INPP5D	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0025207093	0.006904637832204273	6046	False	False	False
INPP5E	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013906517	0.030484627410109433	6047	False	False	False
INPP5F	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.15932657	0.26511203751954143	6048	False	False	False
INPP5J	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005632781	0.011855132881709224	6049	False	False	False
INPP5K	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013512394	0.0286607608129234	6050	False	False	False
INPPL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008078048	0.016675351745700884	6051	False	False	False
INSC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00028821867	0.000781657113079729	6052	False	False	False
INSIG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025420772	0.05406461698801459	6053	False	False	False
INSIG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014922893	0.033741532047941634	6054	False	False	False
INSL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00025143303	0.0003908285565398645	6055	False	False	False
INSL5	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6056	False	False	False
INSL6	0.0	0	8	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6057	False	False	False
INSM1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0023748	0.0054715997915581035	6058	False	False	False
INSM2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0006474924	0.0003908285565398645	6059	False	False	False
INSR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021701107	0.047290255341323605	6060	False	False	False
INSRR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0003057482	0.000781657113079729	6061	False	False	False
INSYN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020586545	0.04273058884835852	6062	False	False	False
INSYN2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020753061	0.04247003647733194	6063	False	False	False
INSYN2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0072856154	0.01420010422094841	6064	False	False	False
INTS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028040497	0.060969254820218866	6065	False	False	False
INTS10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02614236	0.053673788431474724	6066	False	False	False
INTS12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023251614	0.05132881709223554	6067	False	False	False
INTS14	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.007749738	0.01862949452840021	6068	False	False	False
INTS2	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.008558961	0.019541427826993224	6069	False	False	False
INTS4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009223727	0.02071391349661282	6070	False	False	False
INTS5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0079115275	0.017457008858780616	6071	False	False	False
INTS6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012957067	0.027488275143303802	6072	False	False	False
INTS6L	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.00999866	0.023189161021365295	6073	False	False	False
INTS7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007365436	0.015242313705054716	6074	False	False	False
INTS8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012341561	0.028269932256383534	6075	False	False	False
INTS9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011095238	0.024622199062011463	6076	False	False	False
INTU	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011334056	0.02344971339239187	6077	False	False	False
INVS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008180432	0.018108389786347056	6078	False	False	False
IP6K1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.034286566	0.06995831162063575	6079	False	False	False
IP6K2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.15152895	0.26302761855132883	6080	False	False	False
IP6K3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0002795941	0.000781657113079729	6081	False	False	False
IPCEF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0051921927	0.010031266284523188	6082	False	False	False
IPMK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010562317	0.022928608650338717	6083	False	False	False
IPO11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009548369	0.019150599270453362	6084	False	False	False
IPO13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.030213276	0.06136008337675873	6085	False	False	False
IPO4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005026675	0.010943199583116207	6086	False	False	False
IPO5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.058778312	0.12024491922876498	6087	False	False	False
IPO7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06279502	0.12389265242313705	6088	False	False	False
IPO9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06477184	0.1267587285044294	6089	False	False	False
IPPK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0063964007	0.013027618551328817	6090	False	False	False
IQANK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0019458013	0.0054715997915581035	6091	False	False	False
IQCA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0031998015	0.005601875977071392	6092	False	False	False
IQCA1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00015167306	0.0005211047420531526	6093	False	False	False
IQCB1	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.009255676	0.022407503908285567	6094	False	False	False
IQCC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004407108	0.010161542470036478	6095	False	False	False
IQCD	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005976691	0.013027618551328817	6096	False	False	False
IQCE	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026560336	0.05627931214174049	6097	False	False	False
IQCF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6098	False	False	False
IQCF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6099	False	False	False
IQCG	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02395498	0.05276185513288171	6100	False	False	False
IQCH	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0037307434	0.00716519020323085	6101	False	False	False
IQCK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023518817	0.053022407503908284	6102	False	False	False
IQCM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00048344245	0.0013027618551328818	6103	False	False	False
IQCN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013263803	0.003126628452318916	6104	False	False	False
IQGAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009718688	0.020323084940072955	6105	False	False	False
IQGAP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006877397	0.015893694632621157	6106	False	False	False
IQGAP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0018615538	0.0039082855653986455	6107	False	False	False
IQSEC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010617074	0.023189161021365295	6108	False	False	False
IQSEC3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02850392	0.05536737884314747	6109	False	False	False
IQUB	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004259794	0.007946847316310578	6110	False	False	False
IRAK1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012479827	0.027357998957790515	6111	False	False	False
IRAK1BP1	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.0133662345	0.031136008337675873	6112	False	False	False
IRAK2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0014599753	0.0028660760812923396	6113	False	False	False
IRAK3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013323739	0.0035174570088587808	6114	False	False	False
IRAK4	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.0029985472	0.007295466388744137	6115	False	False	False
IREB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02966814	0.060187597707139134	6116	False	False	False
IRF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0024746463	0.0054715997915581035	6117	False	False	False
IRF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0046278317	0.010943199583116207	6118	False	False	False
IRF2BP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008436486	0.018890046899426784	6119	False	False	False
IRF2BPL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.041509327	0.083637311099531	6120	False	False	False
IRF3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018308524	0.03478374153204794	6121	False	False	False
IRF4	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0001337502	0.0002605523710265763	6122	False	False	False
IRF5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0016484248	0.0035174570088587808	6123	False	False	False
IRF7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003097248	0.006904637832204273	6124	False	False	False
IRF8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00051159854	0.0005211047420531526	6125	False	False	False
IRF9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.002866925	0.006904637832204273	6126	False	False	False
IRGC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	6127	False	False	False
IRGM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00022407503	0.0002605523710265763	6128	False	False	False
IRGQ	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032999113	0.07321521625846796	6129	False	False	False
IRS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021350438	0.045466388744137574	6130	False	False	False
IRS2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023287661	0.0506774361646691	6131	False	False	False
IRS4	0.0	0	4	0	0	0	0.0	0.0	0	1.0	0.00014590932	0.0002605523710265763	6132	False	False	False
IRX1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007444853	0.017587285044293903	6133	False	False	False
IRX2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012823517	0.0264460656591975	6134	False	False	False
IRX3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0063670236	0.015112037519541427	6135	False	False	False
IRX4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00031564914	0.0006513809275664409	6136	False	False	False
IRX5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005889203	0.014590932777488274	6137	False	False	False
IRX6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00046176853	0.0014330380406461698	6138	False	False	False
ISCA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0406489	0.08793642522146952	6139	False	False	False
ISCA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026903827	0.05562793121417405	6140	False	False	False
ISCU	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06802446	0.13965607087024492	6141	False	False	False
ISG15	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.038333103	0.07073996873371548	6142	False	False	False
