gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	screen_rank
QRSL1	20	0	0	20	0	0.0	0.0	0.0	9211
ANGPT2	20	0	0	20	0	0.0	0.0	0.0	9212
PKDCC	20	0	0	20	0	0.0	0.0	0.0	9213
CRISPLD2	20	0	0	20	0	0.0	0.0	0.0	9214
IGFN1	20	0	0	20	0	0.0	0.0	0.0	9215
HTR1A	15	0	0	15	0	0.0	0.0	0.0	9216
YTHDF2	20	0	0	20	0	0.0	0.0	0.0	9217
COMMD4	20	0	0	20	0	0.0	0.0	0.0	9218
EMILIN1	20	0	0	20	0	0.0	0.0	0.0	9219
SRSF8	20	0	0	20	0	0.0	0.0	0.0	9220
HIGD1B	20	0	0	20	0	0.0	0.0	0.0	9221
AGAP9	15	0	0	15	0	0.0	0.0	0.0	9222
CRKL	20	0	0	20	0	0.0	0.0	0.0	9223
PCDHA5	20	0	0	20	0	0.0	0.0	0.0	9224
MMUT	20	0	0	20	0	0.0	0.0	0.0	9225
RPL34	20	0	0	20	0	0.0	0.0	0.0	9226
TPM2	20	0	0	20	0	0.0	0.0	0.0	9227
ECI1	20	0	0	20	0	0.0	0.0	0.0	9228
GIT1	20	0	0	20	0	0.0	0.0	0.0	9229
SPEG	20	0	0	20	0	0.0	0.0	0.0	9230
PRELID3B	20	0	0	20	0	0.0	0.0	0.0	9231
FAM118A	20	0	0	20	0	0.0	0.0	0.0	9232
IKZF5	19	0	0	19	0	0.0	0.0	0.0	9233
KATNA1	20	0	0	20	0	0.0	0.0	0.0	9234
HBQ1	20	0	0	20	0	0.0	0.0	0.0	9235
YJEFN3	20	0	0	20	0	0.0	0.0	0.0	9236
ARFGAP3	20	0	0	20	0	0.0	0.0	0.0	9237
FAM47E	20	0	0	20	0	0.0	0.0	0.0	9238
ZSWIM3	20	0	0	20	0	0.0	0.0	0.0	9239
FBXW5	20	0	0	20	0	0.0	0.0	0.0	9240
DDT	20	0	0	20	0	0.0	0.0	0.0	9241
KRT19	20	0	0	20	0	0.0	0.0	0.0	9242
MRPL35	20	0	0	20	0	0.0	0.0	0.0	9243
SLC25A1	20	0	0	20	0	0.0	0.0	0.0	9244
TSN	20	0	0	20	0	0.0	0.0	0.0	9245
LIMD2	20	0	0	20	0	0.0	0.0	0.0	9246
PRDX3	20	0	0	20	0	0.0	0.0	0.0	9247
CPNE6	20	0	0	20	0	0.0	0.0	0.0	9248
ANKRD49	20	0	0	20	0	0.0	0.0	0.0	9249
CCS	20	0	0	20	0	0.0	0.0	0.0	9250
METTL5	20	0	0	20	0	0.0	0.0	0.0	9251
PRPH2	20	0	0	20	0	0.0	0.0	0.0	9252
ARPP19	20	0	0	20	0	0.0	0.0	0.0	9253
ZNF260	15	0	0	15	0	0.0	0.0	0.0	9254
SDSL	20	0	0	20	0	0.0	0.0	0.0	9255
C11orf24	20	0	0	20	0	0.0	0.0	0.0	9256
FAAP100	20	0	0	20	0	0.0	0.0	0.0	9257
ALKBH5	20	0	0	20	0	0.0	0.0	0.0	9258
IER3	20	0	0	20	0	0.0	0.0	0.0	9259
PGAM1	20	0	0	20	0	0.0	0.0	0.0	9260
PIK3R4	20	0	0	20	0	0.0	0.0	0.0	9261
CCDC85C	20	0	0	20	0	0.0	0.0	0.0	9262
LONP1	20	0	0	20	0	0.0	0.0	0.0	9263
CATSPERG	20	0	0	20	0	0.0	0.0	0.0	9264
FEM1C	20	0	0	20	0	0.0	0.0	0.0	9265
MIDN	20	0	0	20	0	0.0	0.0	0.0	9266
ZNF440	20	0	0	20	0	0.0	0.0	0.0	9267
CAPN9	20	0	0	20	0	0.0	0.0	0.0	9268
MAT2B	20	0	0	20	0	0.0	0.0	0.0	9269
METTL3	17	0	0	17	0	0.0	0.0	0.0	9270
G6PC3	20	0	0	20	0	0.0	0.0	0.0	9271
TLR1	20	0	0	20	0	0.0	0.0	0.0	9272
PZP	19	0	0	19	0	0.0	0.0	0.0	9273
SNX21	20	0	0	20	0	0.0	0.0	0.0	9274
SNRPA	20	0	0	20	0	0.0	0.0	0.0	9275
OLAH	20	0	0	20	0	0.0	0.0	0.0	9276
SLC7A6OS	20	0	0	20	0	0.0	0.0	0.0	9277
IL15RA	20	0	0	20	0	0.0	0.0	0.0	9278
DEGS2	20	0	0	20	0	0.0	0.0	0.0	9279
TRIM11	20	0	0	20	0	0.0	0.0	0.0	9280
NPFFR1	20	0	0	20	0	0.0	0.0	0.0	9281
VAT1	20	0	0	20	0	0.0	0.0	0.0	9282
SUN2	20	0	0	20	0	0.0	0.0	0.0	9283
C5orf63	20	0	0	20	0	0.0	0.0	0.0	9284
CHDH	20	0	0	20	0	0.0	0.0	0.0	9285
CGGBP1	20	0	0	20	0	0.0	0.0	0.0	9286
MATN3	20	0	0	20	0	0.0	0.0	0.0	9287
ZNF551	20	0	0	20	0	0.0	0.0	0.0	9288
NOVA2	20	0	0	20	0	0.0	0.0	0.0	9289
SMTNL2	20	0	0	20	0	0.0	0.0	0.0	9290
FBF1	20	0	0	20	0	0.0	0.0	0.0	9291
C2	20	0	0	20	0	0.0	0.0	0.0	9292
DNAH2	20	0	0	20	0	0.0	0.0	0.0	9293
HNRNPH3	20	0	0	20	0	0.0	0.0	0.0	9294
DOLK	20	0	0	20	0	0.0	0.0	0.0	9295
HAS3	20	0	0	20	0	0.0	0.0	0.0	9296
RGP1	20	0	0	20	0	0.0	0.0	0.0	9297
CCDC25	20	0	0	20	0	0.0	0.0	0.0	9298
PHF1	20	0	0	20	0	0.0	0.0	0.0	9299
SUPV3L1	20	0	0	20	0	0.0	0.0	0.0	9300
ZNF12	20	0	0	20	0	0.0	0.0	0.0	9301
AGTR2	8	0	0	8	0	0.0	0.0	0.0	9302
CNOT11	20	0	0	20	0	0.0	0.0	0.0	9303
MYF6	20	0	0	20	0	0.0	0.0	0.0	9304
LDHD	20	0	0	20	0	0.0	0.0	0.0	9305
CCR10	20	0	0	20	0	0.0	0.0	0.0	9306
MTNR1A	20	0	0	20	0	0.0	0.0	0.0	9307
PSMD4	20	0	0	20	0	0.0	0.0	0.0	9308
CCDC32	20	0	0	20	0	0.0	0.0	0.0	9309
CEP76	20	0	0	20	0	0.0	0.0	0.0	9310
LYZL6	20	0	0	20	0	0.0	0.0	0.0	9311
TMEM214	20	0	0	20	0	0.0	0.0	0.0	9312
PLAU	20	0	0	20	0	0.0	0.0	0.0	9313
EIF4B	20	0	0	20	0	0.0	0.0	0.0	9314
ACKR3	20	0	0	20	0	0.0	0.0	0.0	9315
SERPINB1	20	0	0	20	0	0.0	0.0	0.0	9316
TMEM134	20	0	0	20	0	0.0	0.0	0.0	9317
RAB14	20	0	0	20	0	0.0	0.0	0.0	9318
PCDHGA5	20	0	0	20	0	0.0	0.0	0.0	9319
SYNE3	20	0	0	20	0	0.0	0.0	0.0	9320
ZNF143	20	0	0	20	0	0.0	0.0	0.0	9321
SLC52A1	20	0	0	20	0	0.0	0.0	0.0	9322
EID2B	20	0	0	20	0	0.0	0.0	0.0	9323
UBB	20	0	0	20	0	0.0	0.0	0.0	9324
ZNF320	20	0	0	20	0	0.0	0.0	0.0	9325
XRCC3	20	0	0	20	0	0.0	0.0	0.0	9326
LZTFL1	20	0	0	20	0	0.0	0.0	0.0	9327
SPACA6	20	0	0	20	0	0.0	0.0	0.0	9328
ACY1	20	0	0	20	0	0.0	0.0	0.0	9329
OR51D1	20	0	0	20	0	0.0	0.0	0.0	9330
NEDD8	20	0	0	20	0	0.0	0.0	0.0	9331
GNL2	20	0	0	20	0	0.0	0.0	0.0	9332
GJD4	20	0	0	20	0	0.0	0.0	0.0	9333
PDCD2	20	0	0	20	0	0.0	0.0	0.0	9334
PTGR1	18	0	0	18	0	0.0	0.0	0.0	9335
SYAP1	20	0	0	20	0	0.0	0.0	0.0	9336
TINAGL1	20	0	0	20	0	0.0	0.0	0.0	9337
GALNS	20	0	0	20	0	0.0	0.0	0.0	9338
CROCC	20	0	0	20	0	0.0	0.0	0.0	9339
EFCAB10	20	0	0	20	0	0.0	0.0	0.0	9340
IDNK	20	0	0	20	0	0.0	0.0	0.0	9341
TOPBP1	20	0	0	20	0	0.0	0.0	0.0	9342
SERPINF1	20	0	0	20	0	0.0	0.0	0.0	9343
GMPS	20	0	0	20	0	0.0	0.0	0.0	9344
PLCXD1	18	0	0	18	0	0.0	0.0	0.0	9345
NDC1	20	0	0	20	0	0.0	0.0	0.0	9346
UGT2B11	14	0	0	14	0	0.0	0.0	0.0	9347
SPIN4	3	0	0	3	0	0.0	0.0	0.0	9348
PPP1R18	20	0	0	20	0	0.0	0.0	0.0	9349
MUC3A	20	0	0	20	0	0.0	0.0	0.0	9350
SORD	18	0	0	18	0	0.0	0.0	0.0	9351
TMEM97	20	0	0	20	0	0.0	0.0	0.0	9352
RPS26	20	0	0	20	0	0.0	0.0	0.0	9353
RPL29	20	0	0	20	0	0.0	0.0	0.0	9354
SYCE2	20	0	0	20	0	0.0	0.0	0.0	9355
POFUT1	20	0	0	20	0	0.0	0.0	0.0	9356
GSTK1	20	0	0	20	0	0.0	0.0	0.0	9357
PTBP1	20	0	0	20	0	0.0	0.0	0.0	9358
C2orf69	20	0	0	20	0	0.0	0.0	0.0	9359
DPM1	20	0	0	20	0	0.0	0.0	0.0	9360
ADSL	20	0	0	20	0	0.0	0.0	0.0	9361
MRPL36	20	0	0	20	0	0.0	0.0	0.0	9362
SCAP	20	0	0	20	0	0.0	0.0	0.0	9363
ZNF485	18	0	0	18	0	0.0	0.0	0.0	9364
MYL7	20	0	0	20	0	0.0	0.0	0.0	9365
SMTN	20	0	0	20	0	0.0	0.0	0.0	9366
KMT2B	20	0	0	20	0	0.0	0.0	0.0	9367
EIF5A2	20	0	0	20	0	0.0	0.0	0.0	9368
HPN	20	0	0	20	0	0.0	0.0	0.0	9369
GINM1	20	0	0	20	0	0.0	0.0	0.0	9370
STYXL1	20	0	0	20	0	0.0	0.0	0.0	9371
SEL1L2	20	0	0	20	0	0.0	0.0	0.0	9372
CHMP5	20	0	0	20	0	0.0	0.0	0.0	9373
ENDOV	20	0	0	20	0	0.0	0.0	0.0	9374
KCNJ2	20	0	0	20	0	0.0	0.0	0.0	9375
PABPC1L2B	1	0	0	1	0	0.0	0.0	0.0	9376
PMPCB	18	0	0	18	0	0.0	0.0	0.0	9377
NFYB	20	0	0	20	0	0.0	0.0	0.0	9378
KLRB1	12	0	0	12	0	0.0	0.0	0.0	9379
COMMD8	20	0	0	20	0	0.0	0.0	0.0	9380
SLIRP	20	0	0	20	0	0.0	0.0	0.0	9381
CDK7	18	0	0	18	0	0.0	0.0	0.0	9382
RGS19	20	0	0	20	0	0.0	0.0	0.0	9383
TXNRD2	20	0	0	20	0	0.0	0.0	0.0	9384
FRAT1	20	0	0	20	0	0.0	0.0	0.0	9385
SLC25A15	14	0	0	14	0	0.0	0.0	0.0	9386
PURA	20	0	0	20	0	0.0	0.0	0.0	9387
IFI6	20	0	0	20	0	0.0	0.0	0.0	9388
AMOTL2	20	0	0	20	0	0.0	0.0	0.0	9389
PIAS3	20	0	0	20	0	0.0	0.0	0.0	9390
DAGLB	20	0	0	20	0	0.0	0.0	0.0	9391
ACKR4	17	0	0	17	0	0.0	0.0	0.0	9392
ACTR5	20	0	0	20	0	0.0	0.0	0.0	9393
ARRDC3	20	0	0	20	0	0.0	0.0	0.0	9394
TMEM223	20	0	0	20	0	0.0	0.0	0.0	9395
THNSL2	18	0	0	18	0	0.0	0.0	0.0	9396
SGCA	20	0	0	20	0	0.0	0.0	0.0	9397
PSMD12	20	0	0	20	0	0.0	0.0	0.0	9398
PHPT1	20	0	0	20	0	0.0	0.0	0.0	9399
PAX9	20	0	0	20	0	0.0	0.0	0.0	9400
CEACAM7	20	0	0	20	0	0.0	0.0	0.0	9401
PDCD1LG2	10	0	0	10	0	0.0	0.0	0.0	9402
CCDC184	20	0	0	20	0	0.0	0.0	0.0	9403
DUS2	20	0	0	20	0	0.0	0.0	0.0	9404
MTERF3	20	0	0	20	0	0.0	0.0	0.0	9405
RAB39B	2	0	0	2	0	0.0	0.0	0.0	9406
ATF4	20	0	0	20	0	0.0	0.0	0.0	9407
ATP5MF	20	0	0	20	0	0.0	0.0	0.0	9408
SLC6A2	20	0	0	20	0	0.0	0.0	0.0	9409
ZNF157	20	0	0	20	0	0.0	0.0	0.0	9410
TWF1	11	0	0	11	0	0.0	0.0	0.0	9411
SYF2	20	0	0	20	0	0.0	0.0	0.0	9412
ZNF280C	18	0	0	18	0	0.0	0.0	0.0	9413
CSK	20	0	0	20	0	0.0	0.0	0.0	9414
CCDC183	20	0	0	20	0	0.0	0.0	0.0	9415
SPTY2D1	19	0	0	19	0	0.0	0.0	0.0	9416
STAC2	20	0	0	20	0	0.0	0.0	0.0	9417
GABPB1	20	0	0	20	0	0.0	0.0	0.0	9418
BST2	20	0	0	20	0	0.0	0.0	0.0	9419
TGM6	20	0	0	20	0	0.0	0.0	0.0	9420
SLC35E1	20	0	0	20	0	0.0	0.0	0.0	9421
ARVCF	20	0	0	20	0	0.0	0.0	0.0	9422
EAPP	15	0	0	15	0	0.0	0.0	0.0	9423
PPP1CC	20	0	0	20	0	0.0	0.0	0.0	9424
TREML2	20	0	0	20	0	0.0	0.0	0.0	9425
SUPT7L	18	0	0	18	0	0.0	0.0	0.0	9426
ZSCAN18	20	0	0	20	0	0.0	0.0	0.0	9427
TTC22	20	0	0	20	0	0.0	0.0	0.0	9428
RBPJL	20	0	0	20	0	0.0	0.0	0.0	9429
THAP6	17	0	0	17	0	0.0	0.0	0.0	9430
GUCY2D	20	0	0	20	0	0.0	0.0	0.0	9431
GALNT6	20	0	0	20	0	0.0	0.0	0.0	9432
MOB1A	20	0	0	20	0	0.0	0.0	0.0	9433
FJX1	20	0	0	20	0	0.0	0.0	0.0	9434
UQCRQ	20	0	0	20	0	0.0	0.0	0.0	9435
PARP6	20	0	0	20	0	0.0	0.0	0.0	9436
TBC1D10A	20	0	0	20	0	0.0	0.0	0.0	9437
PLEKHB1	20	0	0	20	0	0.0	0.0	0.0	9438
ACBD3	20	0	0	20	0	0.0	0.0	0.0	9439
RNPEPL1	20	0	0	20	0	0.0	0.0	0.0	9440
TRIM27	20	0	0	20	0	0.0	0.0	0.0	9441
LYRM1	19	0	0	19	0	0.0	0.0	0.0	9442
RND2	20	0	0	20	0	0.0	0.0	0.0	9443
C10orf90	20	0	0	20	0	0.0	0.0	0.0	9444
SAMD4B	20	0	0	20	0	0.0	0.0	0.0	9445
COQ3	20	0	0	20	0	0.0	0.0	0.0	9446
NEPRO	20	0	0	20	0	0.0	0.0	0.0	9447
KLHL41	20	0	0	20	0	0.0	0.0	0.0	9448
DET1	20	0	0	20	0	0.0	0.0	0.0	9449
C8orf58	20	0	0	20	0	0.0	0.0	0.0	9450
ATP5PO	20	0	0	20	0	0.0	0.0	0.0	9451
ZNF488	20	0	0	20	0	0.0	0.0	0.0	9452
AVPR1A	20	0	0	20	0	0.0	0.0	0.0	9453
TOPAZ1	20	0	0	20	0	0.0	0.0	0.0	9454
FSD2	20	0	0	20	0	0.0	0.0	0.0	9455
OSCAR	20	0	0	20	0	0.0	0.0	0.0	9456
RPL35A	17	0	0	17	0	0.0	0.0	0.0	9457
TRMT44	20	0	0	20	0	0.0	0.0	0.0	9458
HSF2BP	20	0	0	20	0	0.0	0.0	0.0	9459
UBL5	20	0	0	20	0	0.0	0.0	0.0	9460
C10orf95	20	0	0	20	0	0.0	0.0	0.0	9461
STX19	19	0	0	19	0	0.0	0.0	0.0	9462
NAA20	20	0	0	20	0	0.0	0.0	0.0	9463
TMEM265	20	0	0	20	0	0.0	0.0	0.0	9464
SIX4	14	0	0	14	0	0.0	0.0	0.0	9465
AARSD1	20	0	0	20	0	0.0	0.0	0.0	9466
GABRR3	20	0	0	20	0	0.0	0.0	0.0	9467
FGFR4	20	0	0	20	0	0.0	0.0	0.0	9468
DNAJB12	20	0	0	20	0	0.0	0.0	0.0	9469
TRMT6	20	0	0	20	0	0.0	0.0	0.0	9470
CTDP1	20	0	0	20	0	0.0	0.0	0.0	9471
ZNF701	14	0	0	14	0	0.0	0.0	0.0	9472
ZNF613	19	0	0	19	0	0.0	0.0	0.0	9473
SLC39A1	20	0	0	20	0	0.0	0.0	0.0	9474
ALKBH2	20	0	0	20	0	0.0	0.0	0.0	9475
DNAJA2	20	0	0	20	0	0.0	0.0	0.0	9476
KRT25	20	0	0	20	0	0.0	0.0	0.0	9477
BDKRB2	20	0	0	20	0	0.0	0.0	0.0	9478
ZBTB6	20	0	0	20	0	0.0	0.0	0.0	9479
ALOX12B	20	0	0	20	0	0.0	0.0	0.0	9480
SRFBP1	20	0	0	20	0	0.0	0.0	0.0	9481
MKRN2	20	0	0	20	0	0.0	0.0	0.0	9482
ZFYVE19	20	0	0	20	0	0.0	0.0	0.0	9483
ALKBH1	20	0	0	20	0	0.0	0.0	0.0	9484
DCAF4	20	0	0	20	0	0.0	0.0	0.0	9485
TMPRSS12	18	0	0	18	0	0.0	0.0	0.0	9486
TNFRSF12A	20	0	0	20	0	0.0	0.0	0.0	9487
LETM1	20	0	0	20	0	0.0	0.0	0.0	9488
FAM117A	20	0	0	20	0	0.0	0.0	0.0	9489
SYCP1	20	0	0	20	0	0.0	0.0	0.0	9490
MGAM	17	0	0	17	0	0.0	0.0	0.0	9491
FBXO40	14	0	0	14	0	0.0	0.0	0.0	9492
PABPC5	5	0	0	5	0	0.0	0.0	0.0	9493
ZNF160	20	0	0	20	0	0.0	0.0	0.0	9494
SLC2A14	20	0	0	20	0	0.0	0.0	0.0	9495
GIMAP2	10	0	0	10	0	0.0	0.0	0.0	9496
RNF214	20	0	0	20	0	0.0	0.0	0.0	9497
EXOSC6	20	0	0	20	0	0.0	0.0	0.0	9498
LRRCC1	20	0	0	20	0	0.0	0.0	0.0	9499
TRADD	20	0	0	20	0	0.0	0.0	0.0	9500
TONSL	20	0	0	20	0	0.0	0.0	0.0	9501
ZNF324	20	0	0	20	0	0.0	0.0	0.0	9502
C15orf40	20	0	0	20	0	0.0	0.0	0.0	9503
TMEM217	20	0	0	20	0	0.0	0.0	0.0	9504
RSRC2	20	0	0	20	0	0.0	0.0	0.0	9505
TLE3	20	0	0	20	0	0.0	0.0	0.0	9506
EXOSC9	20	0	0	20	0	0.0	0.0	0.0	9507
ZNF433	20	0	0	20	0	0.0	0.0	0.0	9508
ZSCAN1	20	0	0	20	0	0.0	0.0	0.0	9509
USP38	14	0	0	14	0	0.0	0.0	0.0	9510
TMEM179	20	0	0	20	0	0.0	0.0	0.0	9511
ZNF7	20	0	0	20	0	0.0	0.0	0.0	9512
ZNF227	19	0	0	19	0	0.0	0.0	0.0	9513
EVPLL	13	0	0	13	0	0.0	0.0	0.0	9514
INTS2	15	0	0	15	0	0.0	0.0	0.0	9515
GNL1	20	0	0	20	0	0.0	0.0	0.0	9516
PRKCG	20	0	0	20	0	0.0	0.0	0.0	9517
LEPROT	18	0	0	18	0	0.0	0.0	0.0	9518
NSA2	20	0	0	20	0	0.0	0.0	0.0	9519
WDR4	20	0	0	20	0	0.0	0.0	0.0	9520
ADGRG3	20	0	0	20	0	0.0	0.0	0.0	9521
ZNF284	20	0	0	20	0	0.0	0.0	0.0	9522
GRID2IP	20	0	0	20	0	0.0	0.0	0.0	9523
ATOX1	20	0	0	20	0	0.0	0.0	0.0	9524
THAP1	16	0	0	16	0	0.0	0.0	0.0	9525
ALOX5AP	20	0	0	20	0	0.0	0.0	0.0	9526
ASB7	20	0	0	20	0	0.0	0.0	0.0	9527
TSC22D3	20	0	0	20	0	0.0	0.0	0.0	9528
REEP4	20	0	0	20	0	0.0	0.0	0.0	9529
CHMP1A	20	0	0	20	0	0.0	0.0	0.0	9530
NOMO3	18	0	0	18	0	0.0	0.0	0.0	9531
DHRS7	20	0	0	20	0	0.0	0.0	0.0	9532
POU6F1	20	0	0	20	0	0.0	0.0	0.0	9533
PYM1	20	0	0	20	0	0.0	0.0	0.0	9534
ZC3H4	20	0	0	20	0	0.0	0.0	0.0	9535
PDK2	20	0	0	20	0	0.0	0.0	0.0	9536
CCDC196	20	0	0	20	0	0.0	0.0	0.0	9537
MYO1H	20	0	0	20	0	0.0	0.0	0.0	9538
GCN1	20	0	0	20	0	0.0	0.0	0.0	9539
LRCH4	20	0	0	20	0	0.0	0.0	0.0	9540
BTNL3	14	0	0	14	0	0.0	0.0	0.0	9541
SEC61A1	20	0	0	20	0	0.0	0.0	0.0	9542
FUOM	20	0	0	20	0	0.0	0.0	0.0	9543
NUP62CL	11	0	0	11	0	0.0	0.0	0.0	9544
PITX2	19	0	0	19	0	0.0	0.0	0.0	9545
PCYT1B	20	0	0	20	0	0.0	0.0	0.0	9546
FBXL12	20	0	0	20	0	0.0	0.0	0.0	9547
ABRAXAS1	20	0	0	20	0	0.0	0.0	0.0	9548
FGD3	20	0	0	20	0	0.0	0.0	0.0	9549
LRRC58	20	0	0	20	0	0.0	0.0	0.0	9550
NUP50	20	0	0	20	0	0.0	0.0	0.0	9551
PKHD1L1	20	0	0	20	0	0.0	0.0	0.0	9552
CCNL1	20	0	0	20	0	0.0	0.0	0.0	9553
NFS1	20	0	0	20	0	0.0	0.0	0.0	9554
KLK2	20	0	0	20	0	0.0	0.0	0.0	9555
RLBP1	20	0	0	20	0	0.0	0.0	0.0	9556
EXOSC10	20	0	0	20	0	0.0	0.0	0.0	9557
MYDGF	20	0	0	20	0	0.0	0.0	0.0	9558
TXN2	20	0	0	20	0	0.0	0.0	0.0	9559
ZNF189	20	0	0	20	0	0.0	0.0	0.0	9560
SMIM32	20	0	0	20	0	0.0	0.0	0.0	9561
TMED2	20	0	0	20	0	0.0	0.0	0.0	9562
OTUD6B	20	0	0	20	0	0.0	0.0	0.0	9563
RAB20	20	0	0	20	0	0.0	0.0	0.0	9564
PCDHGC4	20	0	0	20	0	0.0	0.0	0.0	9565
PTGES2	20	0	0	20	0	0.0	0.0	0.0	9566
LMAN2L	20	0	0	20	0	0.0	0.0	0.0	9567
AMER2	20	0	0	20	0	0.0	0.0	0.0	9568
FBXL19	20	0	0	20	0	0.0	0.0	0.0	9569
EXOSC1	20	0	0	20	0	0.0	0.0	0.0	9570
YKT6	20	0	0	20	0	0.0	0.0	0.0	9571
ITGA10	20	0	0	20	0	0.0	0.0	0.0	9572
YIPF7	20	0	0	20	0	0.0	0.0	0.0	9573
CARD14	20	0	0	20	0	0.0	0.0	0.0	9574
RRP12	20	0	0	20	0	0.0	0.0	0.0	9575
PPP1R14A	20	0	0	20	0	0.0	0.0	0.0	9576
PURB	20	0	0	20	0	0.0	0.0	0.0	9577
DNAJC19	12	0	0	12	0	0.0	0.0	0.0	9578
PLP2	20	0	0	20	0	0.0	0.0	0.0	9579
AKR1A1	20	0	0	20	0	0.0	0.0	0.0	9580
ZNF410	20	0	0	20	0	0.0	0.0	0.0	9581
UNC45A	20	0	0	20	0	0.0	0.0	0.0	9582
OR7A17	20	0	0	20	0	0.0	0.0	0.0	9583
ZNF850	17	0	0	17	0	0.0	0.0	0.0	9584
MAPK11	20	0	0	20	0	0.0	0.0	0.0	9585
WNT2B	20	0	0	20	0	0.0	0.0	0.0	9586
BNC1	20	0	0	20	0	0.0	0.0	0.0	9587
FSHR	20	0	0	20	0	0.0	0.0	0.0	9588
PDLIM4	20	0	0	20	0	0.0	0.0	0.0	9589
TMEM71	20	0	0	20	0	0.0	0.0	0.0	9590
TMEM167B	20	0	0	20	0	0.0	0.0	0.0	9591
RAN	20	0	0	20	0	0.0	0.0	0.0	9592
TBCCD1	20	0	0	20	0	0.0	0.0	0.0	9593
CYTL1	20	0	0	20	0	0.0	0.0	0.0	9594
DAD1	20	0	0	20	0	0.0	0.0	0.0	9595
IRF4	18	0	0	18	0	0.0	0.0	0.0	9596
SRR	20	0	0	20	0	0.0	0.0	0.0	9597
BOP1	20	0	0	20	0	0.0	0.0	0.0	9598
TCEA2	20	0	0	20	0	0.0	0.0	0.0	9599
RECQL	12	0	0	12	0	0.0	0.0	0.0	9600
PAM16	20	0	0	20	0	0.0	0.0	0.0	9601
ZNF726	11	0	0	11	0	0.0	0.0	0.0	9602
MEP1B	20	0	0	20	0	0.0	0.0	0.0	9603
HDHD2	20	0	0	20	0	0.0	0.0	0.0	9604
NME1	20	0	0	20	0	0.0	0.0	0.0	9605
AIFM1	17	0	0	17	0	0.0	0.0	0.0	9606
DAP3	20	0	0	20	0	0.0	0.0	0.0	9607
SERPING1	20	0	0	20	0	0.0	0.0	0.0	9608
PNMA6A	13	0	0	13	0	0.0	0.0	0.0	9609
FIGNL1	20	0	0	20	0	0.0	0.0	0.0	9610
SLC31A1	20	0	0	20	0	0.0	0.0	0.0	9611
SHISAL1	20	0	0	20	0	0.0	0.0	0.0	9612
ZNF41	20	0	0	20	0	0.0	0.0	0.0	9613
CYB5B	20	0	0	20	0	0.0	0.0	0.0	9614
TSEN34	20	0	0	20	0	0.0	0.0	0.0	9615
NDUFS5	20	0	0	20	0	0.0	0.0	0.0	9616
OGFR	20	0	0	20	0	0.0	0.0	0.0	9617
CTXN2	20	0	0	20	0	0.0	0.0	0.0	9618
ARPC3	20	0	0	20	0	0.0	0.0	0.0	9619
IL16	20	0	0	20	0	0.0	0.0	0.0	9620
NUP42	20	0	0	20	0	0.0	0.0	0.0	9621
HSBP1	20	0	0	20	0	0.0	0.0	0.0	9622
TAF12	20	0	0	20	0	0.0	0.0	0.0	9623
DDX19B	20	0	0	20	0	0.0	0.0	0.0	9624
PHLDA3	20	0	0	20	0	0.0	0.0	0.0	9625
EHMT2	20	0	0	20	0	0.0	0.0	0.0	9626
FAM161B	19	0	0	19	0	0.0	0.0	0.0	9627
IKBKB	20	0	0	20	0	0.0	0.0	0.0	9628
AREG	20	0	0	20	0	0.0	0.0	0.0	9629
LRRC24	20	0	0	20	0	0.0	0.0	0.0	9630
TNFRSF14	20	0	0	20	0	0.0	0.0	0.0	9631
CUEDC2	20	0	0	20	0	0.0	0.0	0.0	9632
GTF3C4	20	0	0	20	0	0.0	0.0	0.0	9633
PAFAH1B2	20	0	0	20	0	0.0	0.0	0.0	9634
MAP3K12	20	0	0	20	0	0.0	0.0	0.0	9635
ZSCAN26	20	0	0	20	0	0.0	0.0	0.0	9636
SDC1	20	0	0	20	0	0.0	0.0	0.0	9637
SEMA3B	20	0	0	20	0	0.0	0.0	0.0	9638
DDX27	20	0	0	20	0	0.0	0.0	0.0	9639
FBXO33	14	0	0	14	0	0.0	0.0	0.0	9640
NANOS1	20	0	0	20	0	0.0	0.0	0.0	9641
IFT140	20	0	0	20	0	0.0	0.0	0.0	9642
ATP6V0A4	20	0	0	20	0	0.0	0.0	0.0	9643
COX15	15	0	0	15	0	0.0	0.0	0.0	9644
ASZ1	20	0	0	20	0	0.0	0.0	0.0	9645
CRYGB	20	0	0	20	0	0.0	0.0	0.0	9646
GNB2	20	0	0	20	0	0.0	0.0	0.0	9647
CMTM5	20	0	0	20	0	0.0	0.0	0.0	9648
EDC4	20	0	0	20	0	0.0	0.0	0.0	9649
TRAF7	20	0	0	20	0	0.0	0.0	0.0	9650
SFXN2	20	0	0	20	0	0.0	0.0	0.0	9651
ARC	20	0	0	20	0	0.0	0.0	0.0	9652
TAF1C	20	0	0	20	0	0.0	0.0	0.0	9653
ZNF268	9	0	0	9	0	0.0	0.0	0.0	9654
CCDC177	20	0	0	20	0	0.0	0.0	0.0	9655
TERB2	8	0	0	8	0	0.0	0.0	0.0	9656
SHPK	20	0	0	20	0	0.0	0.0	0.0	9657
EMC4	16	0	0	16	0	0.0	0.0	0.0	9658
PTCD1	20	0	0	20	0	0.0	0.0	0.0	9659
CAV3	20	0	0	20	0	0.0	0.0	0.0	9660
