gene	n_links_raw	n_links_pass_filter	latent_mask_fraction	control_p99	mask_low_center	mask_high_center	note	n_enhancers_retained	median_difference_structure_score	mean_difference_structure_score	top3_mean_difference_structure_score	max_difference_structure_score	std_difference_structure_score	divergent_fraction_top10pct	gene_divergence_score	absolute_divergence_score	rank_eligible	global_divergent_threshold_top10pct	eligible_rank	absolute_rank	rank_eligible_maskgt2pct	absolute_rank_maskgt2pct
PNP	22	0	0.0	0.0	0.0004534514891652	0.2689398944774694	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA1	43	0	0.0	0.0	0.0001068292047522	0.7501349089403362	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA2	60	0	0.0	0.0	0.0009055112423742	0.4526580676476615	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA3	54	0	0.0	0.0	0.0018632858623283	0.4204435967193243	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA4	15	0	0.0	0.0	0.0004535972676183	0.346188663193907	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA5	45	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA6	30	0	0.0	0.0	0.0024322721733995	0.4390716896748509	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPLA7	56	0	0.0	0.0	0.0002567883129196	0.7099196774485947	raw links exist but all filtered out										False	0.8145272979243852			False	
PNPT1	26	0	0.0	0.0	0.0012713005156808	0.4390044194611587	raw links exist but all filtered out										False	0.8145272979243852			False	
PNRC2	31	0	0.0	0.0	0.0023115554887142	0.3197972442394188	raw links exist but all filtered out										False	0.8145272979243852			False	
POC1A	54	0	0.0	0.0	0.0002023039501155	0.3865599165300761	raw links exist but all filtered out										False	0.8145272979243852			False	
POC1B	31	0	0.0	0.0	0.0005322557972121	0.4429743313425223	raw links exist but all filtered out										False	0.8145272979243852			False	
POC5	21	0	0.0	0.0	0.0004551515515771	0.4066427275984179	raw links exist but all filtered out										False	0.8145272979243852			False	
PODNL1	44	0	0.0	0.0	0.000693520445817	0.50860795973344	raw links exist but all filtered out										False	0.8145272979243852			False	
PODXL	36	0	0.0	0.0	0.0016811523233349	0.4615842585451095	raw links exist but all filtered out										False	0.8145272979243852			False	
PODXL2	60	0	0.0304846274101094	1.2806330823898318	0.0166378307406827	0.3636484631737512	raw links exist but all filtered out										False	0.8145272979243852			False	
POF1B	5	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POFUT1	43	0	0.0	0.0	0.0007606177764335	0.3433379281938038	raw links exist but all filtered out										False	0.8145272979243852			False	
POFUT2	48	0	0.0001302761855132	0.2858622372150421	0.000996846870551	0.4063724432908284	raw links exist but all filtered out										False	0.8145272979243852			False	
POGK	27	0	0.0	0.0	0.0016416801783084	0.4736885179210974	raw links exist but all filtered out										False	0.8145272979243852			False	
POGLUT1	22	0	0.0	0.0	0.0007580502472863	0.4808424903124071	raw links exist but all filtered out										False	0.8145272979243852			False	
POGLUT2	27	0	0.0	0.0	0.0008461773490081	0.4707107299528594	raw links exist but all filtered out										False	0.8145272979243852			False	
POLA1	28	0	0.0	0.0	0.0004145638389741	0.431644998255968	raw links exist but all filtered out										False	0.8145272979243852			False	
POLB	42	0	0.0	0.0	0.0024622137034449	0.2785054481034663	raw links exist but all filtered out										False	0.8145272979243852			False	
POLD1	49	0	0.0007816571130797	0.624363186955452	0.0005319291952103	0.4367829517391628	raw links exist but all filtered out										False	0.8145272979243852			False	
POLD2	37	0	0.0	0.0	0.0041128735132017	0.3468012591725941	raw links exist but all filtered out										False	0.8145272979243852			False	
POLD3	49	0	0.0	0.0	0.0011798865363781	0.412403475129398	raw links exist but all filtered out										False	0.8145272979243852			False	
POLD4	42	0	0.0	0.0	0.0006981397951562	0.3653948242227282	raw links exist but all filtered out										False	0.8145272979243852			False	
POLDIP2	28	0	0.0	0.0	0.0023840260655685	0.2906036113092897	raw links exist but all filtered out										False	0.8145272979243852			False	
POLDIP3	33	0	0.0003908285565398	0.6564070069789887	0.0038413795391188	0.2728570496493309	raw links exist but all filtered out										False	0.8145272979243852			False	
POLE	46	0	0.0	0.0	0.0018154131803003	0.364083303719006	raw links exist but all filtered out										False	0.8145272979243852			False	
POLE2	25	0	0.0	0.0	0.000909856270443	0.4372425758537294	raw links exist but all filtered out										False	0.8145272979243852			False	
POLE3	37	0	0.0	0.0	0.0012138263267835	0.2732011540977961	raw links exist but all filtered out										False	0.8145272979243852			False	
POLG	66	0	0.0	0.0	0.000816041475058	0.3860548726602283	raw links exist but all filtered out										False	0.8145272979243852			False	
POLG2	26	0	0.0	0.0	0.0005425979406694	0.5721513161480198	raw links exist but all filtered out										False	0.8145272979243852			False	
POLH	39	0	0.0	0.0	0.0013823151997415	0.4833917504251155	raw links exist but all filtered out										False	0.8145272979243852			False	
POLI	19	0	0.0	0.0	0.0003828928767901	0.3315794642346624	raw links exist but all filtered out										False	0.8145272979243852			False	
POLK	29	0	0.0	0.0	0.0009979525840444	0.3721458382146055	raw links exist but all filtered out										False	0.8145272979243852			False	
POLL	48	0	0.0	0.0	0.0007749920977556	0.4589096473508141	raw links exist but all filtered out										False	0.8145272979243852			False	
POLM	37	0	0.0	0.0	0.0002104061407575	0.489426107535598	raw links exist but all filtered out										False	0.8145272979243852			False	
POLN	42	0	0.0	0.0	0.0009327756575079	0.5391927691792582	raw links exist but all filtered out										False	0.8145272979243852			False	
POLQ	16	0	0.0	0.0	0.0002458837052632	0.5681005625243398	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR1A	47	0	0.0	0.0	0.0007710248304552	0.3356362014366656	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR1C	37	0	0.0	0.0	0.0024691943568353	0.4052704567042774	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR1D	42	0	0.0010422094841063	0.8393935692310333	0.0034295696095116	0.2947594195496276	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR1E	29	0	0.0	0.0	0.0012678044476642	0.4783408944108831	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2A	48	0	0.0002605523710265	0.5326892444491387	0.0032604205782746	0.4052967254526094	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2B	38	0	0.0	0.0	0.0039213107692407	0.4134261435368996	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2C	38	0	0.0003908285565398	0.4116330078244209	0.0018727913283328	0.4264444670729699	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2D	19	0	0.0007816571130797	0.6471135169267654	0.0021137988970577	0.434188003611712	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2E	49	0	0.0173267326732673	1.287202949523926	0.0129542872508375	0.3237604201999511	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2F	63	0	0.0074257425742574	1.1626748299598693	0.0104025893182317	0.3123881582255191	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2G	48	0	0.0032569046378322	1.2275431561470032	0.0051808063143392	0.2846401399493203	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2H	45	0	0.0	0.0	0.0030540855232269	0.3677411344629409	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2I	29	0	0.0418186555497655	1.2570123970508575	0.0169889810923008	0.3123650309776954	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2J	17	0	0.0029963522668056	1.0471527755260468	0.0085832662215211	0.3161735240492336	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2J2	5	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2J3	16	0	0.0	0.0	0.0008288146642543	0.3119244620603254	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2K	20	0	0.0023449713392391	1.0885934901237488	0.0078321373974031	0.3277712841239937	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2L	60	0	0.077774882751433	1.339357998371124	0.0234346443419506	0.3194774165784655	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR2M	38	0	0.0	0.0	0.0013775848461538	0.3897109820349245	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3A	60	0	0.0	0.0	0.0018927134442548	0.4495699896373626	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3D	35	0	0.0	0.0	0.0006824475468007	0.3207768947081887	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3E	24	0	0.0001302761855132	0.5173154473304749	0.0010582468060362	0.422742725416496	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3F	19	0	0.0	0.0	0.0005442790327295	0.3620360596830663	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3G	34	0	0.0	0.0	0.0002621892536442	0.6738467324004589	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3GL	36	0	0.0001302761855132	0.53457111120224	0.0012286813171141	0.3652072827159528	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3H	46	0	0.0	0.0	0.0037036520947888	0.3159800229531446	raw links exist but all filtered out										False	0.8145272979243852			False	
POLR3K	27	0	0.0	0.0	0.0019879801575374	0.3056458424406002	raw links exist but all filtered out										False	0.8145272979243852			False	
POLRMT	54	0	0.0	0.0	0.0009626586846208	0.459357544588414	raw links exist but all filtered out										False	0.8145272979243852			False	
POM121	16	0	0.0016935904116727	0.6800848388671875	0.0042306075217656	0.4364364859891348	raw links exist but all filtered out										False	0.8145272979243852			False	
POM121C	14	0	0.0	0.0	0.0033570264261779	0.3551381191174104	raw links exist but all filtered out										False	0.8145272979243852			False	
POM121L2	22	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POMC	49	0	0.0	0.0	0.0012382400880015	0.444848485801349	raw links exist but all filtered out										False	0.8145272979243852			False	
POMK	11	0	0.0	0.0	0.0003025265490444	0.4725937084687078	raw links exist but all filtered out										False	0.8145272979243852			False	
POMP	23	0	0.0423397602918186	1.2575845313072205	0.0160864112302116	0.3113662221902676	raw links exist but all filtered out										False	0.8145272979243852			False	
POMT1	43	0	0.0	0.0	0.00200326387492	0.3543724122710037	raw links exist but all filtered out										False	0.8145272979243852			False	
POMT2	51	0	0.0	0.0	0.001260317762839	0.4788422740568491	raw links exist but all filtered out										False	0.8145272979243852			False	
POMZP3	20	0	0.0	0.0	0.0009941294275953	0.349614602878236	raw links exist but all filtered out										False	0.8145272979243852			False	
PON1	34	0	0.0	0.0	3.217968705084788e-05	0.8539453106637268	raw links exist but all filtered out										False	0.8145272979243852			False	
PON3	45	0	0.0	0.0	5.018441244946561e-05	0.7253411237270071	raw links exist but all filtered out										False	0.8145272979243852			False	
POP1	37	0	0.0	0.0	0.0003663432733917	0.4353677810340476	raw links exist but all filtered out										False	0.8145272979243852			False	
POP4	39	0	0.0	0.0	0.0013113100433984	0.3513690210677042	raw links exist but all filtered out										False	0.8145272979243852			False	
POP5	41	0	0.0	0.0	0.0038878963350483	0.3398509928858678	raw links exist but all filtered out										False	0.8145272979243852			False	
POP7	32	0	0.0	0.0	0.0062987158491787	0.3465075664095083	raw links exist but all filtered out										False	0.8145272979243852			False	
POPDC2	15	0	0.0	0.0	0.0002726237844811	0.7241513279640351	raw links exist but all filtered out										False	0.8145272979243852			False	
POPDC3	38	0	0.0	0.0	0.0002443925882602	0.6579976817762397	raw links exist but all filtered out										False	0.8145272979243852			False	
POR	37	0	0.0	0.0	0.003401005038224	0.4141139682157603	raw links exist but all filtered out										False	0.8145272979243852			False	
PORCN	19	0	0.0	0.0	0.000933747059609	0.4295594161403895	raw links exist but all filtered out										False	0.8145272979243852			False	
POSTN	21	0	0.0014330380406461	1.041651487350464	0.0049421301383743	0.3792572126280041	raw links exist but all filtered out										False	0.8145272979243852			False	
POT1	22	0	0.0	0.0	0.000479095913418	0.4302452021389402	raw links exist but all filtered out										False	0.8145272979243852			False	
POTEC	4	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POTEE	20	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POTEF	26	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POTEI	10	0	0.0	0.0	4.225432529719608e-05	1.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POTEJ	11	0	0.0	0.0	0.0	0.7112164151942244	raw links exist but all filtered out										False	0.8145272979243852			False	
POU1F1	33	0	1.0	0.0	0.0	0.0	raw links exist but all filtered out										False	0.8145272979243852			False	
POU2AF1	35	0	0.0	0.0	1.6684217619600506e-05	0.6131970837557003	raw links exist but all filtered out										False	0.8145272979243852			False	
POU2F1	59	0	0.0	0.0	0.0028726680583054	0.3490125767967202	raw links exist but all filtered out										False	0.8145272979243852			False	
POU2F2	71	0	0.0	0.0	0.0010642769257888	0.3977378083663546	raw links exist but all filtered out										False	0.8145272979243852			False	
POU2F3	48	0	0.0	0.0	8.627874807534055e-05	0.5731903761687431	raw links exist but all filtered out										False	0.8145272979243852			False	
POU3F2	30	0	0.0005211047420531	0.6579398387670516	0.0015579895767419	0.4593371763566921	raw links exist but all filtered out										False	0.8145272979243852			False	
POU3F4	7	0	0.0	0.0	0.0009229353960798	0.4339289522918252	raw links exist but all filtered out										False	0.8145272979243852			False	
POU4F1	24	0	0.0	0.0	0.00184198799169	0.3808146531408127	raw links exist but all filtered out										False	0.8145272979243852			False	
POU4F2	18	0	0.0	0.0	0.0003229281349854	0.4732193048570906	raw links exist but all filtered out										False	0.8145272979243852			False	
